sku,question,answer
KLIN-3251BL,Nasıl yıkanır?,Ilık suda elde veya mikrofiber programında yıkanır. Çamaşır suyu ve yumuşatıcı kullanmayın.
SGGD233,Boyayı çizer mi?,"Hayır, naylon plastik malzeme metal levyelere kıyasla daha hassas ve iz bırakmaz."
SGGD233,Uçlar köreldiyse ne yapılır?,"Uçlar eğelenerek keskinleştirilebilir, böylece uzun ömürlü kullanım sağlanır."
481491,Akü dahil mi?,"Hayır, pil ve şarj cihazı ürüne dahil değildir."
481491,Ne kadar çalışır?,Eko modda 5.0 Ah akü ile yaklaşık 30 dakika çalışır.
481491,Islak kullanılabilir mi?,"Hayır, sadece kuru temizlik için uygundur."
532024,Akülü mü?,"Hayır, 1200W elektrikli modeldir."
532024,481491 ile farkı nedir?,"Bu model kablolu elektrikli, 481491 kablosuz akülüdür. Bu model daha yüksek güç (1200W) sunar."
405418,Sıvı çekebilir mi?,"Evet, 11 litreye kadar sıvı kapasitesi ve şamandıra valfi ile güvenle sıvı çeker."
405418,Hava üfleyici ne işe yarar?,Yüzeydeki tozları ve kirleri üfleyerek temizleme imkanı sağlar.
405418,El aletleri ile senkronize çalışır mı?,"Evet, dahili cihaz prizi sayesinde zımpara ve testere gibi aletlerle otomatik açma/kapama yapar."
530375,Akü ve şarj cihazı dahil mi?,"Hayır, akü ve şarj cihazı ayrı satılır. FLEX 18V akü sistemi ile uyumludur."
530375,Bir aküyle ne kadar çalışır?,"5.0Ah akü ile: 1000 lümen ~12 saat, 2000 lümen ~5 saat, 4000 lümen ~2 saat 20 dakika."
530375,Dış mekanda kullanılabilir mi?,"Evet, IP koruma sınıfı ile toz ve sıçramalara karşı korumalıdır. Ancak yağmur altında kullanılmamalıdır."
463302,Piller dahil mi?,"Evet, kutu içerisinde 2 adet AAA 1.5V alkali pil dahildir."
463302,Su geçirmez mi?,IP54 koruma sınıfıyla toz ve sıçramalara karşı korumalıdır ancak su altında kullanılamaz.
463302,DWL 2500'den farkı nedir?,SF 150-P kalem tipi kompakt fener olup spot kontrol içindir. DWL 2500 ise geniş alan aydınlatması için tasarlanmış profesyonel çalışma lambasıdır.
486728,Akü ve şarj cihazı dahil mi?,"Hayır, akü ve şarj cihazı ayrı satılır. FLEX 10.8V ve 18V akü sistemi ile uyumludur."
486728,Bir aküyle ne kadar çalışır?,"Parlaklık seviyesine göre değişir. Düşük seviyede 30 saate kadar, maksimum seviyede daha kısa süre çalışır."
486728,Telefon şarj edebilir miyim?,"Evet, USB portu üzerinden akıllı telefon ve tabletlerinizi şarj edebilirsiniz."
SGGD402,Basınçlı yıkama makinesine bağlanır mı?,"Hayır, bu standart bahçe hortumu için tasarlanmıştır. Basınçlı yıkama makineleri için özel tabancalar kullanılmalıdır."
SGGD402,Hangi hortum çaplarına uyumludur?,"Standart bahçe hortumu çaplarına (1/2"", 3/4"") uyumludur."
SGGD402,Kış aylarında kullanılabilir mi?,Dondurucu havalarda su donabilir ve tabancaya zarar verebilir. Kışın sıcak ortamda saklanması önerilir.
70868,Lastik dişlerine püskürtülebilir mi?,"Hayır, lastik dişlerine, fren diski/balatasına veya pedallara püskürtmeyin."
70868,Sıcak lastikte kullanılabilir mi?,"Hayır, sıcak lastik veya doğrudan güneş altında uygulamayınız."
70868,Plastik yüzeylerde de kullanılabilir mi?,"Evet, tampon, ayna çerçevesi ve kapı fitillerinde de güvenle kullanılabilir."
70868,Parlaklık ne kadar sürer?,Tek uygulamada haftalarca 'ıslak lastik' görünümü sağlar.
70868,Mat bitiş için nasıl kullanılır?,"1:2 (ürün:su) oranında seyreltip karıştırın, ardından uygulayın."
70868,Fren diskine zarar verir mi?,"Fren diski, lastik sırtı ve kayganlaşması riskli zeminlere püskürtmeyiniz."
70868,Sealer veya wax üzerinde kullanılabilir mi?,"Hayır, sealer, wax veya seramik kaplama üzerinde kullanmayın."
70868,Sıcak yüzeyde uygulanabilir mi?,"Hayır, ürünü doğrudan güneş altında veya sıcak lastikte uygulamayınız."
71706,Hangi oranda seyreltilmeli?,Manuel kullanımda 1:3 ile 1:5 arasında seyreltme önerilir.
71706,Dış plastik parçalarda kullanılabilir mi?,"Evet, lastik, tampon ve tüm kauçuk/plastik parçalarda güvenle kullanılabilir."
71706,Çatlamayı önler mi?,"Evet, düzenli kullanımda yüzeylerin çatlamasını ve aşınmasını önlemeye yardımcı olur."
71706,Diğer lastik parlatıcılardan farkı nedir?,Daha zengin ve yağlı yapısı sayesinde derinlemesine nüfuz eder ve uzun süreli parlaklık sağlar.
75138,Parlaklık ne kadar sürer?,Lastikler üzerinde yaklaşık 3-4 hafta boyunca kalıcı parlaklık etkisi yaratır.
75138,Seyreltmem gerekiyor mu?,"Hayır, solvent bazlı olduğu için suda seyreltilmez, doğrudan uygulanır."
75138,Nasıl uygularım?,"Püskürtücü, fırça veya sünger ile kolayca uygulayabilirsiniz."
75138,Yıkamadan sonra kalıcı mı?,"Evet, yıkamaya dayanıklı formüle sahiptir."
75140,Su ile seyreltilir mi?,"Hayır, solvent bazlı olduğu için suda seyreltilmez, doğrudan saf olarak kullanılır."
75140,Parlaklık ne kadar sürer?,Yaklaşık 3-4 hafta boyunca kalıcı bir parlaklık etkisi sağlar.
75140,Nasıl uygulanır?,"Püskürtücü, fırça veya sünger kullanılarak doğrudan lastiklere uygulanır."
75140,Yıkamaya dayanıklı mı?,"Evet, yıkamaya dayanıklı formülü sayesinde parlaklık etkisi uzun süre korunur."
701908,Superlux sadece lastikler için mi?,"Hayır, dış/iç plastik trimler, tamponlar, contalar, gösterge paneli ve motor bölmesinde de kullanılabilir."
701908,Parlaklık ne kadar sürer?,"Hidrofobik formülü sayesinde yağmura ve yıkamaya dayanıklıdır, haftalarca kalıcı parlaklık sağlar."
701908,Silmem gerekiyor mu?,"Hayır, ürünü kendi haline bırakın, silmeye gerek yoktur."
701908,Lastik sırtına uygulanabilir mi?,"Hayır, ürünü lastik sırtına (yol temas yüzeyine) uygulamayınız."
Q2M-TEYA1000M,Lastik parlatıcısı gövdeye sıçrar mı?,"Hayır, su bazlı ve hızlı kuruyan formülü sayesinde sling yapmaz."
Q2M-TEYA1000M,Üst üste kat atabilir miyim?,"Evet, ilk kat kuruduktan 5 dakika sonra ikinci kat uygulanabilir."
Q2M-TEYA1000M,Ne sıklıkla yenilemeliyim?,Her 2-3 yıkamada veya görünüm matlaştığında tek kat uygulama yeterlidir.
Q2M-TEYA1000M,Plastik trimlerde kullanabilir miyim?,Mat kauçuk/plastik yüzeylere uygundur; parlak trimlerde görünümü test edin.
Q2M-TCYA1000M,Sıcak lastikte kullanabilir miyim?,"Hayır, lastik serinlemeli, aksi halde ürün kuruyabilir."
Q2M-TCYA1000M,Beyaz yanaklı lastiklerde iz bırakır mı?,"Hayır, sararmış şeritleri güvenle temizler."
Q2M-TCYA1000M,Seramik kaplı jantlara zarar verir mi?,"Hayır, kaplama dostudur, hidrofobiyi düşürmez."
Q2M-TCYA1000M,Seyreltme gerekiyor mu?,"Hayır, kullanıma hazırdır."
Q2M-TCYA1000M,Beyaz yanaklı lastiklerde güvenli mi?,"Evet, sararmış şeritleri güvenle temizler, iz bırakmaz."
26908.099.001,Bu ped hangi pastalarla kullanılır?,"Medium Cut Polish 2200, Medium Cut Polish 2500 ve One Step Polish 3in1 ile optimize edilmiştir."
26908.099.001,Hangi tabanlık boyutu gerekir?,75mm (3 inç) çapında tabanlık diskleri ile uyumludur.
26908.099.001,Kırmızı ped sonrası kullanılmalı mı?,"Evet, ağır kesim (kırmızı ped) sonrası ara kat olarak kullanılarak kusurları giderir."
26908.099.001,Tek adım polisajda kullanılır mı?,"Evet, orta düzey kusurlar için One Step 3in1 ile tek adımda sonuç alınabilir."
26900.223.003,Bu ped sadece rotary makinelerde mi kullanılır?,"Evet, bu ped özellikle rotary polisaj makineleri için tasarlanmıştır."
26900.223.003,Açık gözenekli yapı ne avantaj sağlar?,Açık gözenekli yapı daha fazla ürün tutarak homojen dağılım ve uzun çalışma süresi sağlar.
26900.223.003,Orbital makinelerde kullanılabilir mi?,"Orbital makineler için 26.900.224.012 (Yeşil, 150mm) daha uygundur."
26900.223.003,Hangi cilalarla kullanılır?,Final Finish serisi ve Power Protect Ultra 2in1 ile ideal sonuç verir.
26915.099.001,Bu keçe hangi pastalarla kullanılır?,"Heavy Cut Compound 1000, Heavy Cut Compound 400 ve Heavy Cut Compound 400 GREEN LINE için optimize edilmiştir."
26915.099.001,Rotary makinelerde kullanılabilir mi?,"Hayır, bu keçe özellikle orbital (DA) polisaj makineleri için tasarlanmıştır."
26915.099.001,Köpük ara katman ne işe yarar?,"Köpük ara katman, keçenin yüzeye daha iyi uyum sağlamasını ve homojen basınç dağılımını sağlar."
26900.224.011,Bu ped hangi Menzerna pastalarla kullanılır?,"Medium Cut Polish 2200, Medium Cut Polish 2500 ve One Step Polish 3in1 ile kullanım için optimize edilmiştir."
26900.224.011,Kalın pasta sonrası kullanılabilir mi?,"Evet, kalın pasta (kırmızı ped) sonrası ara kat olarak kullanılarak kusurları giderir ve parlaklığı artırır."
26900.224.011,Tek adım polisajda kullanılır mı?,"Evet, orta düzey kusurlar için One Step 3in1 pasta ile tek adımda sonuç alınabilir."
26900.224.011,Taban çapı nedir?,"Taban çapı 130mm, yüzey çapı 150mm'dir. 5 inç (125-130mm) tabanlıklarla uyumludur."
22029.261.001,1 lt ile aynı formül mü?,"Evet, aynı Menzerna 3000 formülüdür."
22029.261.001,Tek başına kullanılabilir mi?,Çok hafif kusurlu araçlarda tek adımda parlatma için kullanılabilir.
22911.261.001,Menzerna 3500 hangi tür vernikler için idealdir?,Özellikle modern seramik ve çizilmeye dirençli sert vernikler için geliştirilmiştir. Maybach ve Rolls Royce gibi lüks markaların kullandığı premium vernik tiplerinde mükemmel sonuçlar verir.
22911.261.001,3500 ile 3800 arasındaki fark nedir?,"Her ikisi de final cilası olmakla birlikte, 3500 biraz daha fazla kesim gücüne (3/10) sahiptir ve sert verniklerde daha etkilidir. 3800 ise minimum kesim (2/10) ile show car seviyesinde ultra ince bitiş sağlar. Sert vernik için 3500, maksimum parlaklık için 3800 tercih edilebilir."
22911.261.001,Hologram gidermede etkili mi?,"Evet, özellikle agresif pasta uygulamaları sonrası oluşan hologramları, hareleri ve puslanmayı etkili şekilde giderir. Premium parlaklık için idealdir."
22911.261.001,Koruma öncesi son adım olarak kullanabilir miyim?,"Evet, wax veya sealant uygulaması öncesinde yüzeyi mükemmel şekilde hazırlar. Silikonsuz formülü sayesinde koruma ürünlerinin tutunmasını engellemez."
22911.261.001,Tek başına düzeltme yapabilir mi?,"Sadece çok hafif yıkama çizikleri gibi minimal kusurları olan, iyi durumdaki araçlarda tek adımda hem düzeltme hem de final parlaklığı için kullanılabilir. Orta ve ağır kusurlarda önce daha agresif pasta gerekir."
07984.056.001,En parlak sonuç için mi?,"Evet, süper parlatıcı kategorisinde en yüksek parlaklık seviyesini sağlar."
26934.099.001,Matkap ile nasıl kullanılır?,Matkap ucu aparatı (M14 adaptör) ile birlikte kullanılarak matkabınızı mini polisaj makinesine dönüştürebilirsiniz.
26934.099.001,Hangi işler için uygundur?,"Far polisajı, ayna köşeleri, jant detayları ve dar bölgelerde polisaj için idealdir."
26934.099.001,En küçük Menzerna tabanlık bu mu?,"Evet, 75mm Menzerna tabanlık serisinin en küçük boyutudur."
26915.099.001,140mm ve 165mm arasındaki fark nedir?,"165mm versiyon daha geniş çalışma alanı sunar, büyük panellerde daha hızlı sonuç alınır."
26915.099.001,Bu keçe hangi pastalarla kullanılır?,"Heavy Cut Compound 1000, 400 ve 400 GREEN LINE için optimize edilmiştir."
26915.099.001,Hangi tabanlık boyutu gerekir?,150mm (6 inç) orbital tabanlıklarla uyumludur.
26915.099.001,Nasıl temizlenir?,Fırça veya basınçlı hava kullanarak kolayca temizlenebilir.
26900.224.012,Bu ped hangi Menzerna ürünleriyle kullanılır?,"Final Finish 3000, 3500, 3800 ve Power Protect Ultra 2in1 ile kullanım için optimize edilmiştir."
26900.224.012,Hare nedir ve nasıl oluşur?,"Hare, polisaj sırasında oluşan ince dairesel çiziklerdir. Sert ped veya agresif pasta kullanımından kaynaklanır ve yumuşak ped ile ince cila ile giderilir."
26900.224.012,Koruma ürünleri öncesi kullanılmalı mı?,"Evet, wax veya sealant uygulaması öncesinde bu ped ile son kat parlatma yapılması önerilir."
26900.224.012,Taban çapı nedir?,"Taban çapı 130mm, yüzey çapı 150mm'dir. 5 inç (125-130mm) tabanlıklarla uyumludur."
22200.261.001,VOC-İçermez ne anlama geliyor?,VOC (Volatile Organic Compounds - Uçucu Organik Bileşikler) solunum yoluyla sağlık sorunlarına yol açabilir. Yeşil Seri 400 bu bileşikleri içermez ve DIN EN ISO 11890-2 standartlarına uygundur.
22200.261.001,Kapalı atölyede havalandırmasız kullanabilir miyim?,VOC içermeyen ve kokusuz formülü sayesinde havalandırmanın kısıtlı olduğu ortamlarda bile güvenle kullanılabilir. Yine de minimum havalandırma önerilir.
22200.261.001,Standart 400 ile Yeşil Seri 400 arasındaki fark nedir?,"Yeşil Seri 400, standart 400'ün VOC-içermeyen, kokusuz versiyonudur. Kesim ve parlaklık performansı benzerdir (8/8), ancak sağlık ve çevre açısından daha güvenlidir."
22200.261.001,Performans açısından diğer 400'lere göre nasıl?,Kesim ve parlaklık performansı (8/8) standart 400 serisi ile aynıdır. Tek fark sağlık dostu formülasyondur.
22200.261.001,Boya atölyelerinde güvenli mi?,"Evet, silikonsuz, dolgusuz ve VOC-içermez formülü ile boya atölyeleri için tamamen güvenlidir."
22200.261.001,Menzerna 400 Yeşil Seri normal 400'den farkı nedir?,"Yeşil Seri, VOC (Uçucu Organik Bileşik) içermeyen formülüyle normal 400'den ayrılır. Aynı kesim/parlaklık performansını (8/8) sunarken, kapalı ortamlarda sağlık açısından güvenli çalışma imkanı sağlar ve rahatsız edici koku içermez."
22200.261.001,Kapalı garajda kullanabilir miyim?,"Evet, bu ürün özellikle kapalı atölye ortamları için tasarlanmıştır. VOC içermeyen ve kokusuz formülü sayesinde havalandırmanın kısıtlı olduğu alanlarda bile güvenle kullanılabilir."
22200.261.001,Silikon veya dolgu maddesi içeriyor mu?,"Hayır, Menzerna 400 Yeşil Seri silikonsuz ve dolgu maddesi içermeyen bir formüle sahiptir. Bu sayede kusurları geçici olarak kapatmak yerine kalıcı olarak giderir, gördüğünüz sonuç gerçektir."
22200.261.001,Hangi ped ile kullanmalıyım?,"Maksimum kesim gücü için Menzerna Kuzu Postu Keçe, dengeli kesim ve parlaklık için Menzerna Kırmızı Ağır Kesim Sünger Ped önerilir."
22200.261.001,Bu üründen daha agresif bir çözüme ihtiyacım olursa ne kullanmalıyım?,Daha derin çizikler için Menzerna Super Heavy Cut Compound 300 tercih edilebilir. Ancak bu ürün VOC içeren standart formüldür. Daha yüksek parlaklık önceliği için ise Menzerna Cut Force Pro idealdir.
24011.261.080,Orbital makine ile kullanılabilir mi?,En iyi performans Rotary polisaj makineleriyle alınır. Orbital makine daha düşük performans verebilir.
24011.261.080,Koruma (wax/sealant) içeriyor mu?,"Hayır, kalıcı koruma sağlamaz. Polisaj sonrası GYEON Q²M Prep ile silip, ardından marine wax veya sealant uygulamanız önerilir."
24011.261.080,Maksimum parlaklık için ne yapmalıyım?,"İki adımlı süreç önerilir: Bu ürün ile ilk geçiş, ardından Menzerna Yumuşak Kesim Sünger Ped veya Gelcoat Premium Gloss ile ikinci geçiş."
24011.261.080,Çift ped yöntemi nedir?,Yoğun polisajda pedler ısınır. İki aynı ped kullanarak sırayla çalışın - biri çalışırken diğeri soğusun. Bu performansı ve ped ömrünü artırır.
24011.261.080,Hangi çizikleri giderir?,"Tuzlu su, güneş ve dış etkenlerin oluşturduğu kullanım izlerini, oksidasyonu ve orta derinlikteki çizikleri giderir."
26913.099.001,Bu keçe hangi makinelerle kullanılır?,Mini rotary ve mini orbital polisaj makineleri ile 75mm tabanlıklı standart makinelerde kullanılabilir.
26913.099.001,Hangi tabanlık boyutu gerekir?,75mm (3 inç) tabanlık diskleri ile uyumludur.
26913.099.001,Sünger pedlerden farkı nedir?,"Yün keçeler daha agresif kesim sağlar, sert verniklerde ve derin çiziklerde daha etkilidir."
26913.099.001,Nasıl temizlenir?,Fırça veya basınçlı hava kullanarak temizlenebilir.
22203.261.001,Cut Force Pro neden 'Altın Standart' olarak adlandırılıyor?,9/9 kesim/parlaklık dengesiyle kalın pasta kategorisinde eşsiz bir performans sunar. Ağır kesim yapmasına rağmen göz kamaştırıcı parlaklık bırakması onu öne çıkarır.
22203.261.001,Menzerna 300 ile Cut Force Pro arasındaki fark nedir?,"Menzerna 300 maksimum kesim (10/10) ancak düşük parlaklık (6/10) sunar. Cut Force Pro ise 9/9 dengeyle hem yüksek kesim hem yüksek parlaklık sağlar. Ekstrem kusurlarda 300, daha dengeli sonuç için Cut Force Pro tercih edilir."
22203.261.001,Keçe ile kullanımda deformasyon yapar mı?,"Hayır, uygun aplikatörler ve devirde kullanıldığında keçe ile bile neredeyse sıfır deformasyon bırakır."
22203.261.001,Kapalı alanda kullanabilir miyim?,"Evet, toz yapmaz ve kokusuz formülü sayesinde kapalı atölye ortamlarında da rahatça çalışılabilir."
22203.261.001,Sonrasında hangi ürünü kullanmalıyım?,9/9 parlaklık değeri sayesinde çoğu durumda tek adımda tatmin edici sonuç alırsınız. Daha derin parlaklık için Menzerna 2500 veya 3500 ile devam edilebilir.
22984.281.001,Orbital makinede kullanabilir miyim?,"Hayır, Menzerna 1000 sadece Rotary makinelerle kullanım için geliştirilmiştir."
22984.281.001,1 kg ile aynı formül mü?,"Evet, aynı formüldür. Sadece ambalaj boyutu farklıdır."
22748.261.001,3in1 formül ne anlama geliyor?,"Tek üründe üç işlev: Orta seviye pasta gücüyle kusur düzeltme, final cilası kalitesinde parlaklık ve wax koruması. Üç ayrı ürün yerine tek ürünle işi bitirebilirsiniz."
22748.261.001,Elle uygulama yapabilir miyim?,"Evet, Menzerna 3in1 elle uygulamaya da uygundur. Aplikatör sünger ile dairesel hareketlerle uygulayabilirsiniz. Ancak makine ile daha etkili sonuçlar alırsınız."
22748.261.001,Koruma ne kadar süre dayanır?,Normal kullanım koşullarında koruma 4-6 hafta etkili kalır. Korumayı yenilemek için düzenli aralıklarla uygulama yapılabilir.
22748.261.001,Boya atölyesinde kullanılabilir mi?,"Hayır, bu ürün silikon içerdiğinden boya atölyelerinde kullanılması önerilmez. Boya işlemleri için silikonsuz Menzerna ürünlerini tercih edin."
22748.261.001,Galerici cilası olarak neden tercih ediliyor?,"Tek adımda kusur giderme, parlaklık ve koruma sağlaması, satışa hazırlanan araçların hızlıca çekici hale getirilmesini sağlar. Zamandan tasarruf ve profesyonel sonuç sunar."
26909.099.001,Bu ped hangi cilalarla kullanılır?,"Final Finish 3000, 3500, 3800 ile optimize edilmiştir."
26909.099.001,Hangi tabanlık boyutu gerekir?,75mm (3 inç) çapında tabanlık diskleri ile uyumludur.
26909.099.001,Sarı ped sonrası kullanılmalı mı?,"Evet, orta kesim (sarı ped) sonrası son kat olarak kullanılarak hare giderilir."
26909.099.001,Koruma ürünleri öncesi gerekli mi?,"Evet, wax veya sealant uygulaması öncesinde bu ped ile son kat parlatma önerilir."
22771.261.001,Menzerna 2200 sert verniklerde etkili mi?,"Evet, özellikle modern seramik ve nano partiküllü çizilmeye dirençli sert vernikler için geliştirilmiştir. Standart ara kat pastaların yetersiz kaldığı durumlarda ekstra kesim gücü sunar."
22771.261.001,2200 ile 2500 arasındaki fark nedir?,"Menzerna 2200 daha fazla kesim gücüne (6/10) sahip olup sert vernikler için idealdir. 2500 ise daha az kesim (5/10) ile yumuşak boyalar için güvenli çalışma sağlar. Sert vernik için 2200, yumuşak boya için 2500 tercih edilmelidir."
22771.261.001,Japon araçlarında kullanabilir miyim?,"Evet, hassas yapılarıyla bilinen Japon otomobillerinin verniklerinde de güvenle kullanılabilir. Keçe ped ile tek adımda hem çizik giderme hem de yüksek parlaklık sağlayabilir."
22771.261.001,Sonrasında hangi ürünü kullanmalıyım?,Daha derin parlaklık ve hologram giderme için Menzerna 3500 veya 3800 ile devam edebilirsiniz. Hafif kusurlarda 2200 tek başına yeterli olabilir.
22771.261.001,Neden fiyat/performans lideri olarak adlandırılıyor?,"Yüksek kesim gücü ve parlaklık performansını ekonomik bir fiyatta sunmasıyla, kaliteden ödün vermeden bütçe dostu bir seçenek sunar."
26906.099.001,Krater yapı ne avantaj sağlar?,"Krater/petek yapı, polisaj sırasında ısının dağılmasını sağlayarak yüzeyin aşırı ısınmasını önler."
26906.099.001,Bu keçe hangi makinelerle kullanılır?,230mm çapı ile profesyonel rotary polisaj makinelerinde kullanılır.
26906.099.001,Geniş panellerde avantajı nedir?,"Büyük çapı sayesinde kaput, tavan gibi geniş panellerde hızlı çalışma imkanı sunar."
26906.099.001,Hangi pastalarla kullanılır?,Heavy Cut serisi pastalarla en iyi performansı verir.
26931.099.001,148mm versiyondan farkı nedir?,"123mm versiyon 5 inç (125mm) pedlerle kullanılır, daha kompakt çalışma alanı sunar."
26931.099.001,Matkap ile kullanılabilir mi?,"M14 adaptör ile matkap kullanımı mümkündür, ancak profesyonel makineler önerilir."
26931.099.001,Hangi sektörlerde kullanılır?,"Otomotiv, motosiklet, mobilya ve marin sektörlerinde kullanılabilir."
23003.391.001,Hangi metallerde kullanılabilir?,"Paslanmaz çelik, alüminyum, krom, pirinç, bakır ve gümüş gibi birçok metal türünde kullanılabilir. Ayrıca bazı plastik materyallerde de etkilidir."
23003.391.001,Araç egzozunda kullanabilir miyim?,"Evet, araç egzozlarında, radyatör ızgaralarında ve jantlarda güvenle kullanılabilir. Matlaşan metal parçaları ilk günkü parlaklığına kavuşturur."
23003.391.001,Elle mi yoksa makineyle mi kullanmalıyım?,"Her iki yöntemle de kullanılabilir. Küçük alanlar için elle mikrofiber bezle, geniş alanlar için küçük polisaj makinesi ile uygulama yapabilirsiniz."
23003.391.001,Ne kadar ürün kullanmalıyım?,Yoğun formülü sayesinde az miktarda ürün yeterlidir. Parmak ucu büyüklüğünde ürünle başlayıp gerekirse ekleyebilirsiniz.
23003.391.001,Parlaklık ne kadar süre dayanır?,Uygulama sonrası kalıcı parlaklık sağlar. Normal kullanım koşullarında uzun süre etkisini korur. Gerektiğinde uygulamayı tekrarlayabilirsiniz.
26919.271.001,Çift bez yöntemi nedir?,"Birinci beze ürünü sıkıp yüzeye yayın, ikinci temiz ve kuru bezle kalıntıları alarak parlatın. Bu yöntem homojen bir parlaklık sağlar."
26919.271.001,Daha uzun koruma için alternatif var mı?,"Evet, 4-6 aylık koruma için Menzerna Power Lock polimer bazlı sealant kullanabilirsiniz."
26919.271.001,Mevcut seramik kaplama üzerine uygulanabilir mi?,"Evet, topper olarak kaplamanın su iticilik özelliklerini canlandırır ve ömrünü uzatır."
22070.261.001,1 litre versiyonundan farkı nedir?,"Sadece ambalaj boyutu farkı vardır, formül aynıdır. 250 ml versiyon kişisel kullanım için daha uygundur."
22992.261.001,250 ml ile aynı formül mü?,"Evet, aynı 3800 formülüdür. Profesyonel atölye kullanımı için ideal boyut."
22203.261.001,Cut Force Pro ile normal 400 arasındaki fark nedir?,"Cut Force Pro 9/10 kesim ve 9/10 parlaklık sunarken, 400 8/8 değerlerine sahiptir. Cut Force Pro tek adımda hem etkili düzeltme hem göz alıcı bitiş sağlarken, 400 daha çok saf kesim gücüne odaklanır ve sonrasında ara kat veya final pastası gerektirebilir."
22203.261.001,Hangi zımpara izlerini giderir?,"Menzerna Cut Force Pro, P1500-P2000 grit arası zımpara izlerini etkili şekilde giderir. Daha kaba zımpara izleri (P1200 ve altı) için Menzerna 300 tercih edilmelidir."
22203.261.001,Tek adımda bitiş yapabilir miyim?,"Evet, Cut Force Pro'nun en büyük avantajı 9/10 parlaklık seviyesi ile birçok durumda tek adımda kabul edilebilir bir bitiş sağlamasıdır. Özellikle MENZERNA Sarı Sünger ile kullanıldığında tek adımda bitirme mümkündür."
22203.261.001,Silikon veya dolgu maddesi içeriyor mu?,"Hayır, Cut Force Pro silikonsuz ve dolgu maddesi içermeyen bir formüle sahiptir. Bu sayede kusurları maskelemez, kalıcı olarak giderir. Boya ve servis atölyeleri için güvenlidir."
22203.261.001,Çok düşük tozuma ne anlama geliyor?,"Ürün çalışırken minimum toz üretir, bu da hem temizlik süresini kısaltır hem de solunum sağlığı açısından daha güvenli bir çalışma ortamı sağlar. Panel üzerinde uzun süre çalışabilmenize olanak tanır."
22202.260.001,1 Kg hangi kullanım için ideal?,Yoğun atölye kullanımı ve profesyonel işler için ekonomik boyuttur.
22202.260.001,Diğer boyutlarla aynı formül mü?,"Evet, 250 ml ve 1 lt ile aynı YENİ 400 formülüdür."
22828.261.001,Yumuşak boyalarda güvenli mi?,"Evet, diminishing aşındırıcılar sayesinde mikro-çizilme riski olmadan çalışır."
22828.261.001,5 lt ile aynı formül mü?,"Evet, aynı 2500 formülüdür. Profesyonel atölye kullanımı için 1 lt boyut idealdir."
26900.224.010,Bu ped hangi Menzerna pastalarla kullanılır?,"Super Heavy Cut 300, Heavy Cut 400, Heavy Cut 1000 ve Universal Paste AS 30 ile kullanım için optimize edilmiştir."
26900.224.010,Rotary ve Orbital makinelerde kullanılabilir mi?,"Evet, hem rotary hem de orbital (DA) polisaj makineleriyle uyumludur."
26900.224.010,Ped temizlenebilir mi?,"Evet, kullanım sonrası fırça ile temizlenebilir veya ılık suyla yıkanabilir."
26900.224.010,Taban çapı nedir?,"Taban çapı 130mm, yüzey çapı 150mm'dir. 5 inç (125-130mm) tabanlıklarla uyumludur."
20144.261.001,Liquid Matt zımparadan daha mı iyi?,"Farklı amaçlara hizmet ederler. Liquid Matt, özellikle kıvrımlı ve zorlu yüzeylerde zımparadan daha güvenli ve kontrollü sonuçlar verir. Tecrübe gerektirmeden homojen matlaştırma sağlar."
20144.261.001,Hangi yüzeylerde kullanılabilir?,Boya veya vernik uygulaması öncesi hazırlanması gereken tüm otomotiv yüzeylerinde kullanılabilir. Özellikle oval ve girintili panellerde idealdir.
20144.261.001,Boya atölyesinde güvenli mi?,"Evet, silikonsuz ve su bazlı formülü boya ve kaporta atölyeleri için tamamen güvenlidir. Yeni boyanın mükemmel tutunmasını sağlar."
20144.261.001,Elle uygulama yapabilir miyim?,"Evet, Scotch Brite veya keçe ped ile elle uygulama yapılabilir. Orbital makine ile daha hızlı ve homojen sonuçlar alınır."
20144.261.001,Su lekelerini de giderir mi?,"Evet, boya hazırlığı yaparken yüzeydeki su lekesi ve kireç gibi inatçı kalıntıları da zahmetsizce giderir."
14992.203.001,AS 30 taze boyalı yüzeylerde güvenli mi?,"Evet, AS 30 özellikle taze ve yumuşak vernik yüzeyleri için geliştirilmiştir. Kürleşme sürecini tam tamamlamamış hassas vernik yüzeylerde güvenle kullanılabilir."
14992.203.001,Krem formülün avantajı nedir?,"Krem formül, pede kolay uygulanır ve kontrollü yayılım sağlar. Sıvı pastalara göre daha az sıçrama yapar ve hassas yüzeylerde daha güvenli çalışma imkanı sunar."
14992.203.001,P800 zımpara izlerini gerçekten giderir mi?,"Evet, AS 30 maksimum 10/10 kesim gücüne sahiptir ve P800 gibi son derece agresif zımpara izlerini etkin şekilde ortadan kaldırır."
14992.203.001,Jelkot yüzeylerde kullanılabilir mi?,"Evet, tekne ve karavan gibi araçlardaki jelkot (gelcoat) yüzeylerde de etkili sonuçlar verir."
14992.203.001,Overspray temizliğinde nasıl kullanılır?,Boya püskürtme kalıntılarını (overspray) gidermek için Rotary makine ve kuzu postu keçe ile orta basınçta çalışılması önerilir. İnatçı kalıntılarda birden fazla geçiş yapılabilir.
07933.056.001,Altın takılarda güvenli mi?,"Evet, altın, gümüş ve platin dahil tüm değerli metallerde güvenle kullanılır."
