sku,question,answer
Q2M-RWYA1000M,Nasıl kullanılır?,"10-15 litre suya 20-30 ml ürün dökün — solüsyonu karıştırın — solüsyonu aracınıza aktarmak için Q²M Smoothie kullanın — yıkama rutininize devam edin.

Q²M RestartWash foam lance'ta da kullanılabilir; 500 ml final solüsyon için 20/30 ml."
Q2M-PPFW500M,Nasıl kullanılır?,"10-15 litre suya 20-30 ml ürün dökün — solüsyonu karıştırın — solüsyonu aracınıza aktarmak için Q²M Smoothie kullanın — yıkama rutininize devam edin.

Q²M PPF Wash foam lance'ta da kullanılabilir."
Q2M-PPFMR500M,Nasıl uygulanır?,Mikrofibere sıkın — paneli paneline silin — ıslak yüzeyde kurulama yardımcısı olarak kullanılabilir — doğrudan kurulama havlusuna sıkın — kurulayın.
Q2M-TWYA500M,Solüsyonu normal bir tekstil ajanı ile karıştırmam gerekir mi?,Hayır.
Q2M-PRYA250M,Nasıl kullanılır?,İç trimlerde çok az miktarda ürün kullanın ve Q²M MF Applicator ile yüzeye sürün. Tam mat bir bitiş için uygulamadan 5 dakika sonra silin. Motor bölmesi veya çamurluk içleri için sprey on dressing olarak kullanmak için 1:5 oranına kadar seyreltin.
_BRAND:gyeon:q2m_general,Nasıl kullanılır?,Doğrudan mikrofibere sıkın — düz çizgi izi kalmayan bir bitiş elde edene kadar cam yüzeyine silin.
Q2M-CRYA250M,Nasıl uygulanır?,"Mikrofibere sıkın — paneli paneline silin — ıslak araçta kurulama yardımcısı olarak kullanılabilir; doğrudan kurulama havlusuna sıkın — kurulayın. Bu solüsyon, çizgi izi riskini azaltmak ve silme prosedürünü kolaylaştırmak için 1:1 oranında deminerelize su ile seyreltilebilir."
Q2M-CMR500M,Nasıl uygulanır?,Mikrofibere sıkın — paneli paneline silin — ıslak araçta kurulama yardımcısı olarak kullanılabilir — doğrudan kurulama havlusuna sıkın — kurulayın.
_BRAND:gyeon:q2m_general,Nasıl kullanılır?,"Önce — distile su ile seyreltin. 1:5 ile 1:15 arası seyreltebilirsiniz. Temiz, ıslak bir yüzeye bolca sıkın ve hemen durulayın. Kurumaya bırakmayın."
Q2M-WCYA4000M,Nasıl kullanılır?,"Temiz, ıslak bir yüzeye bolca sıkın ve hemen durulayın. Kurumaya bırakmayın."
Q2M-PO1000M,Nasıl uygulanır?,"Tercih ettiğiniz mekanik polisaj makinesinin kullanımını öneririz. El kullanımı da mümkündür, ancak düşük verimliliği nedeniyle önerilmez."
Q2M-CM1000M,Nasıl uygulanır?,"Tercih ettiğiniz mekanik polisaj makinesi ile kullanımı önerilir. El kullanımı mümkündür, ancak düşük verimliliği nedeniyle önerilmez."
Q2M-CMPR1000M,Nasıl uygulanır?,"Tercih ettiğiniz mekanik polisaj makinesi ile kullanımı önerilir. El kullanımı mümkündür, ancak düşük verimliliği nedeniyle önerilmez."
Q2M-PYA4000M,Nasıl kullanılır?,Q²M PolishWipe üzerine sıkın — bölgeden bölgeye çalışın.
Q2M-BPYA1000M,Nasıl kullanılır?,Q²M Bathe+'i kullanmanın 3 farklı yolu vardır: 1) Bir kova suya 15 ml Q²M Bathe+ dökün — solüsyonu karıştırın — solüsyonu aracınıza aktarmak için Q²M Smoothie kullanın — yıkama rutininize devam edin. 2) Q²M Bathe+'i doğrudan Q²M Smoothie'nize dökün ve yıkama işleminize panel paneline devam edin — her panel için tekrarlayın. 3) Foam Gun'ınıza 20 ml Q²M Bathe+ dökün — aracın her yerine sıkın ve durulayın.
Q2M-BYA4000M,Nasıl kullanılır?,Bir kova suya 15-20 ml Q²M Bathe dökün — solüsyonu karıştırın — solüsyonu aracınıza aktarmak için Q²M Smoothie kullanın — yıkama rutininize devam edin.
Q2M-TR4000M,Nasıl kullanılır?,Tek seferde küçük bir bölüme sıkın — ürünü kurumaya bırakmayın — durulayın.
Q2M-IR4000M,Nasıl kullanılır?,Aracın tüm yüzeylerine bolca sıkın; jantlar için ürünü agite edin — tepkimeye bırakın ve durulayın. Kurumaya bırakmayın — sıcak yüzeylere uygulamayın.
Q2M-CLR500M,Nasıl kullanılır?,Kullanmadan önce seyreltmenizi öneririz — seçili çalışma paneline bolca sıkın — kil işlemine devam edin — fazla ürünü mikrofiber ile çıkarın.
_BRAND:gyeon:q2m_general,Nasıl kullanılır?,"Elinizin 1/3'ünü kaplayacak büyüklükte bir kil parçasını şekilsizleştirin — Q²M ClayLube'u dekontamine etmek istediğiniz panele bolca sıkın — kil parçasını seçili alana düz hareketle silin — kalıntı kayganlığı mikrofiber ile silin — sonucu değerlendirin — dokunduğunuzda hâlâ kontaminasyon hissediyorsanız tekrarlayın — kil aşırı kontaminasyon yüklendiğinde, çalıştığınız yüzeye zarar verme riskini almak yerine başka bir parça kullanın."
Q2M-WSYA1000M,Nasıl kullanılır?,Tek seferde küçük bir bölüme sıkın — yumuşak bir mikrofiber kullanın ve etkilenen alanı birden çok kez silin. Gerekirse — işlemi tekrarlayın — özellikle camda olmak üzere ürünü kurumaya bırakmayın.
Q2M-BGYA1000M,Nasıl kullanılır?,Aracınızın soğuk kontamine yüzeyine bolca sıkın — doğrudan güneş ışığına sıkmayın — kurumaya bırakmayın — durulayın — gerekirse tekrar uygulayın.
Q2M-FYA4000M,Nasıl kullanılır?,Foam Cannon'unuza veya Foamer Sprayer'inize 1:5 ile 1:15 arası seyreltin. Aracınızın tüm dış kısmına sıkın — kiri 3-5 dakika boyunca sürüklemeye bırakın — durulayın ve yıkama rutininize devam edin.
Q2M-QDYA1000M,Nasıl uygulanır?,Mikrofibere bolca sıkın — ürünü Q²M SoftWipe yardımıyla boyalı yüzeye silin — sıcak yüzeye sıkmaktan kaçının.
_BRAND:gyeon:q2m_general,Nasıl uygulanır?,Lütfen şişe üzerindeki kullanım yönergelerine bakın.
Q2M-LCN1000M,Nasıl uygulanır?,Derinizin küçük bir bölümüne bolca sıkın — Q²M LeatherBrush yardımıyla ürünü deri yüzeyine fırçalayın — tüm yüzey kaplandığında fazla ürünü mikrofiber ile çıkarın — sonucu değerlendirin — gerekirse yeniden uygulayın.
Q2M-LCSYA1000M,Nasıl uygulanır?,Derinizin küçük bir bölümüne bolca sıkın — Q²M LeatherBrush yardımıyla ürünü deri yüzeyine fırçalayın — tüm yüzey kaplandığında fazla ürünü mikrofiber ile çıkarın — sonucu değerlendirin — gerekirse yeniden uygulayın.
Q2M-TEYA1000M,Nasıl uygulanır?,Tercih ettiğiniz aplikatöre bir pompa ürün sıkın (Q²M MF Applicator kullanabilirsiniz). Ürünü lastiğin yan duvarına sürün. Hem ıslak hem kuru lastiklerde kullanım mümkündür. Optimum yüzey hazırlığı için Q²M TireCleaner kullanmanızı öneririz.
Q2M-TCYA1000M,Nasıl uygulanır?,"Lastiğin kauçuk yan duvarına bolca sıkın, kısa bir süre tepki bekleyin ve agite edin — tepkimeye bırakın ve durulayın. Kurumaya bırakmayın — sıcak yüzeylere uygulamayın — kirli lastiklerde kuru uygulama öneririz."
Q2M-PPR1000M,Nasıl uygulanır?,Q²M PPF Renew'u eccentric polisaj makinesi ve Q²M Eccentric Finish Pad ile uygulamanızı öneririz. Az miktarda ürün kullanın ve düşük hızda çalışın.
Q2M-GP250M,Rotary mı DA mı?,Her ikisi de kullanılabilir.
_BRAND:gyeon:q2m_general,Q²M DeFrost'u kış cam yıkama suyu olarak kullanabilir miyim?,Hayır.
Q2M-GPYA1000M,Solüsyonu agite etmem gerekir mi?,Bu solüsyon mikrofiber bezle silme hareketi gerektirir.
Q2M-EW1000M,Q²M ECOWash'u şampuanımla karıştırabilir miyim?,"Hayır, Q²M ECOWash bağımsız ürün olarak kullanılmalıdır."
Q2M-TOTR1000M,Q²M TotalRemover boyama zarar verir/değiştirir mi?,"Hayır, tüm boyalı yüzeyler için güvenlidir."
Q2M-CDYA1000M,Birden fazla kat uygulayabilir miyim?,Evet.
Q2M-FCNA1000M,Solüsyonu agite etmem gerekir mi?,Bu solüsyon mikrofiber veya fırça yardımıyla silme hareketi gerektirir.
Q2M-APYA4000M,Solüsyonu agite etmem gerekir mi?,"Evet, yapabilirsiniz."
Q2M-IWCR4000M,Solüsyonu agite etmem gerekir mi?,"Bu solüsyon agitasyon gerektirmez, ancak yapılabilir."
Q2M-RWYA1000M,Solüsyonu agite etmem gerekir mi?,Evet.
Q2M-PPFW500M,Solüsyonu agite etmem gerekir mi?,Evet.
Q2M-PPFMR500M,Ne kadar dayanır?,Q²M PPF Maintain REDEFINED 6 haftaya kadar dayanır.
Q2M-TWYA500M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-PRYA250M,Solüsyonu agite etmem gerekir mi?,Bu solüsyon mikrofiber veya Q²M MF applicator yardımıyla silme hareketi gerektirir.
_BRAND:gyeon:q2m_general,Solüsyonu agite etmem gerekir mi?,Bu solüsyon mikrofiber bezle silme hareketi gerektirir.
Q2M-CRYA250M,Birden fazla kat uygulayabilir miyim?,Evet.
Q2M-CMR500M,Ne kadar dayanır?,Q²M Cure Matte REDEFINED 6 haftaya kadar dayanır.
_BRAND:gyeon:q2m_general,Solüsyonu agite etmem gerekir mi?,"Hayır, sadece sık ve durula formülüdür."
Q2M-WCYA4000M,Solüsyonu agite etmem gerekir mi?,"Hayır, sadece sık ve durula formülüdür."
Q2M-PO1000M,Rotary mı DA mı?,Her iki polisaj türünde de kullanılabilir.
Q2M-CM1000M,Rotary mı DA mı?,Her iki polisaj türünde de kullanılabilir.
Q2M-CMPR1000M,Rotary mı DA mı?,Her iki polisaj türünde de kullanılabilir.
Q2M-PYA4000M,Solüsyonu agite etmem gerekir mi?,Bu solüsyon mikrofiber bezle silme hareketi gerektirir.
Q2M-BPYA1000M,Solüsyonu agite etmem gerekir mi?,Evet.
Q2M-BYA4000M,Solüsyonu agite etmem gerekir mi?,Evet.
Q2M-TR4000M,Solüsyonu agite etmem gerekir mi?,Bu solüsyon mikrofiber yardımıyla silme hareketi gerektirebilir.
Q2M-IR4000M,Solüsyonu agite etmem gerekir mi?,"Bu solüsyon agitasyon gerektirmez, ancak yapılabilir."
Q2M-CLR500M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
_BRAND:gyeon:q2m_general,Q²M ClayLube kullanmak zorunda mıyım?,Lubricant kullanmanızı öneririz.
Q2M-WSYA1000M,Solüsyonu agite etmem gerekir mi?,Bu solüsyon mikrofiber yardımıyla silme hareketi gerektirebilir.
Q2M-BGYA1000M,Solüsyonu agite etmem gerekir mi?,"Bu solüsyon agitasyon gerektirmez, ancak derinden yapışmış grime yeniden uygulama gerektirebilir."
Q2M-FYA4000M,Q²M Foam'u durulamaktan sonra aracım hâlâ kirli — neden?,"Bu solüsyon, yıkama sürecini güvenli hale getirmek için gevşek kiri çözmek üzere tasarlanmıştır."
Q2M-QDYA1000M,Birden fazla kat uygulayabilir miyim?,Evet.
_BRAND:gyeon:q2m_general,Doğru uygulanmazsa zarar verir mi?,"Mekanik bir işlem söz konusu olduğundan, uygulamadan önce polisaj makinesini doğru kullanmayı bilmelisiniz."
Q2M-LCN1000M,Doğru uygulanmazsa iç mekana zarar verir mi?,Hayır — lütfen kullanım kılavuzuna bakın.
Q2M-LCSYA1000M,Birden fazla kat uygulayabilir miyim?,Evet.
Q2M-TEYA1000M,Birden fazla kat uygulayabilir miyim?,Evet.
Q2M-TCYA1000M,Jantlarıma zarar verir mi?,Hayır. Çizgi izi veya leke önlemek için ürünü asla sıcak jantlarda kullanmayın.
Q2M-PPR1000M,Hangi pedi kullanmalıyım?,Q²M Eccentric Finish Pad kullanmanızı öneririz.
_BRAND:gyeon:q2m_general,Q²M DeFrost'u doğrudan altta kalan kar ve buz üzerine uygulayabilir miyim?,"Evet, Q²M DeFrost zarar vermez."
Q2M-GPYA1000M,Q²M Glass+ çizgi izi bıraktı — neden?,Çok fazla Q²M Glass+ kullanımı çizgi izine yol açar.
_BRAND:gyeon:q2m_general,Ne kadar dayanır?,"Paspasta veya birlikte gelen askıya bir sıkım, bir haftadan fazla dayanır."
Q2M-EW1000M,Solüsyonu agite etmem gerekir mi?,"Evet.

Susuz yıkama için: 1:15/1:10 seyreltin

Durulamasız için: 1:256/1:150 seyreltin

Kurulama yardımcısı için: 1:20 seyreltin"
Q2M-TOTR1000M,Solüsyonu agite etmem gerekir mi?,Evet. Ürünü Q²M SilkMitt EVO gibi özel bir eldiven ile çalıştırın. Paneli durulamadan önce 30 saniye bekletin.
Q2M-CDYA1000M,Doğru uygulanmazsa zarar verir mi?,Hayır.
Q2M-FCNA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-APYA4000M,Q²M APC boyama veya kaplamama zarar verir/değiştirir mi?,Çok yüksek konsantrasyonda kullanılırsa ve/veya kurumaya bırakılırsa verebilir.
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED'i şampuanımla karıştırabilir miyim?,Hayır.
Q2M-RWYA1000M,Q²M RestartWash boyama veya kaplamama zarar verir/değiştirir mi?,Hayır.
Q2M-PPFW500M,Q²M PPF Wash boyama veya kaplamama zarar verir/değiştirir mi?,Hayır.
Q2M-PPFMR500M,Birden fazla kat uygulayabilir miyim?,Evet.
Q2M-PRYA250M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
_BRAND:gyeon:q2m_general,Q²M Glass çizgi izi bıraktı — neden?,Çok fazla ürün kullanımı çizgi izine yol açar.
Q2M-CRYA250M,Üzerine ek kaplama uygulayabilir miyim?,Hayır.
Q2M-CMR500M,Birden fazla kat uygulayabilir miyim?,Evet.
_BRAND:gyeon:q2m_general,Q²M WetCoat Essence boyama veya kaplamama zarar verir/değiştirir mi?,"Hayır, ancak kurumaya bırakılırsa veya sıcak yüzeye uygulanırsa çizgi izi/high spot bırakabilir."
Q2M-WCYA4000M,Q²M WetCoat boyama veya kaplamama zarar verir/değiştirir mi?,"Hayır, ancak kurumaya bırakılırsa veya sıcak yüzeye uygulanırsa çizgi izi/high spot bırakabilir."
Q2M-PO1000M,Hangi ped kombinasyonu kullanmalıyım?,Q²M Polish kullanmanızı öneririz.
Q2M-CM1000M,Hangi ped kombinasyonu kullanmalıyım?,Q²M Cut kullanmanızı öneririz.
Q2M-CMPR1000M,Hangi ped kombinasyonu kullanmalıyım?,Q²M HeavyCut kullanmanızı öneririz.
Q2M-PYA4000M,Q²M Prep çizgi izi bıraktı — neden?,Çok fazla ürün kullanmış olabilirsiniz — az miktarda yeniden uygulayın ve silin.
Q2M-BPYA1000M,Q²M Bathe+ boyama veya kaplamama zarar verir/değiştirir mi?,Hayır.
Q2M-BYA4000M,Q²M Bathe boyama veya kaplamama zarar verir/değiştirir mi?,Hayır.
Q2M-TR4000M,Q²M Tar REDEFINED'i şampuanımla karıştırabilir miyim?,Hayır.
Q2M-IR4000M,Q²M Iron REDEFINED'i şampuanımla karıştırabilir miyim?,Hayır.
_BRAND:gyeon:q2m_general,Q²M ClayBars boyama veya kaplamama zarar verir/değiştirir mi?,Bu ürün hafif marring (çizik) bırakır.
Q2M-WSYA1000M,Q²M WaterSpot boyama veya kaplamama zarar verir/değiştirir mi?,"Bu solüsyon karoseri için güvenlidir, ancak bazı kaplamalara zarar verebilir."
Q2M-BGYA1000M,Q²M Bug&Grime'ı şampuanımla karıştırabilir miyim?,Hayır.
Q2M-FYA4000M,Q²M Foam boyama veya kaplamama zarar verir/değiştirir mi?,Hayır.
Q2M-QDYA1000M,Doğru uygulanmazsa zarar verir mi?,Hayır.
_BRAND:gyeon:q2m_general,Üzerine ek kaplama uygulayabilir miyim?,"Evet, Q² Rim kullanmanızı öneririz."
Q2M-LCN1000M,Birden fazla kat uygulayabilir miyim?,Evet.
Q2M-LCSYA1000M,Ürünün kuruması ne kadar sürer?,Uygulandıktan sonra temizleyici kalıntısını çıkardığınızdan emin olun. Kuruma süresi gerekmez.
Q2M-TEYA1000M,Ne kadar dayanır?,Q²M TireExpress en az 2 yıkama dayanır.
Q2M-TCYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-PPR1000M,Rotary mı DA mı?,Eccentric/dual-action polisaj makinesi kullanmanızı öneririz.
Q2M-PPFSL4000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
PPF-L500M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-GP250M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
_BRAND:gyeon:q2m_general,Q²M DeFrost'u araç parçası olmayan camlarda kullanabilir miyim?,Q²M DeFrost'u aracınızın her cam yüzeyine uygulamanızı öneririz.
Q2M-GPYA1000M,Q²M Glass+ boyama veya kaplamama zarar verir/değiştirir mi?,"Q²M Glass+, Q² AntiFog'u söker."
Q2M-EW1000M,Q²M ECOWash boyama veya kaplamama zarar verir/değiştirir mi?,Hayır.
Q2M-TOTR1000M,Q²M TotalRemover'ı şampuanımla karıştırabilir miyim?,Hayır.
Q2M-APYA4000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED sıktım ama mor renk görmüyorum — neden?,Aracınızda metal kontaminasyon yoksa solüsyon tepki vermez ve mor renge dönmez.
Q2M-RWYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-PPFW500M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-PPFMR500M,Bu ürünle kaplı bir araç nasıl bakım görür?,"Normal yıkama rutininizde Q²M Bathe+ ve Q²M WetCoat kullanmanızı öneririz. Kaplama, pH 4 ile 9 arası kimyasallara dirençli olarak tasarlanmıştır."
_BRAND:gyeon:q2m_general,Q²M Glass boyama veya kaplamama zarar verir/değiştirir mi?,"Q²M Glass, Q² AntiFog'u söker."
Q2M-CRYA250M,Ne kadar dayanır?,Q²M Cure REDEFINED 6 haftaya kadar dayanır.
Q2M-CMR500M,Bu ürünle kaplı bir araç nasıl bakım görür?,"Normal yıkama rutininizde Q²M Bathe+ ve Q²M WetCoat kullanmanızı öneririz. Kaplama, pH 4 ile 9 arası kimyasallara dirençli olarak tasarlanmıştır."
_BRAND:gyeon:q2m_general,"Q²M WetCoat Essence uyguladım ve aracımda high spot ve yağlı doku var, neden?",Çok fazla ürün kullanımı high spot oluşumuna yol açar — ilgili paneli tekrar yıkayıp yeniden uygulayın.
Q2M-WCYA4000M,"Q²M WetCoat uyguladım ve aracımda high spot ve yağlı doku var, neden?",Çok fazla ürün kullanımı high spot oluşumuna yol açar — ilgili paneli tekrar yıkayıp yeniden uygulayın.
Q2M-PO1000M,Polisaj kalıntısı nasıl çıkarılır?,Q²M Baldwipe/Polishwipe ve Q²M Prep ya da güvenli IPA seyreltisi sıkımı yardımıyla.
Q2M-CM1000M,Polisaj kalıntısı nasıl çıkarılır?,Q²M Baldwipe/Polishwipe ve Q²M Prep ya da güvenli IPA seyreltisi sıkımı yardımıyla.
Q2M-CMPR1000M,Polisaj kalıntısı nasıl çıkarılır?,Q²M Baldwipe EVO/Polishwipe EVO ve Q²M Prep ya da güvenli IPA seyreltisi sıkımı yardımıyla.
Q2M-PYA4000M,Q²M Prep boyama veya kaplamama zarar verir/değiştirir mi?,"Hayır, ancak alkol içeriği nedeniyle ürünün yüzeyde kurumasına izin vermemenizi öneririz."
Q2M-BPYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-BYA4000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-TR4000M,Q²M Tar REDEFINED boyama veya kaplamama zarar verir/değiştirir mi?,Ürünün kurumamasını şiddetle öneririz.
Q2M-IR4000M,Q²M Iron REDEFINED sıktım ama mor renk görmüyorum — neden?,Aracınızda metal kontaminasyon yoksa solüsyon tepki vermez ve mor renge dönmez.
_BRAND:gyeon:q2m_general,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,Ürünü orijinal kabında sabitleyin — 15-30 °C arası sıcaklıkta karanlık ve kuru bir alanda saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.
Q2M-WSYA1000M,Q²M WaterSpot'u durulamaktan sonra aracımda hâlâ defekt var — neden?,Bazı kontaminasyonlar optimum sonuç için birden fazla uygulama gerektirir.
Q2M-BGYA1000M,Q²M Bug&Grime'ı durulamaktan sonra aracımda hâlâ böcek var — neden?,Bazı kontaminasyonlar optimum sonuç için birden fazla uygulama gerektirir.
Q2M-FYA4000M,Foam-gun'um yoksa Q²M Foam'u başka nasıl uygulayabilirim?,Solüsyonu Foamer sprayer'da da uygulayabilirsiniz.
Q2M-QDYA1000M,Üzerine ek kaplama uygulayabilir miyim?,Hayır.
_BRAND:gyeon:q2m_general,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-LCN1000M,Q²M LeatherCleaner Natural'ın pH seviyesi nedir?,Q²M LeatherCleaner Natural pH 7-8'dir.
Q2M-LCSYA1000M,Doğru uygulanmazsa iç mekana zarar verir mi?,Evet — lütfen kullanım kılavuzuna bakın.
Q2M-TEYA1000M,Ürünün kuruması ne kadar sürer?,15 dakika kurumaya bırakın.
Q2M-PPR1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
_BRAND:gyeon:q2m_general,Q²M DeFrost boyama zarar verir/değiştirir mi?,"Hayır, Q²M DeFrost zarar vermez."
Q2M-GPYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-EW1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-TOTR1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-CDYA1000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED'i durulamaktan sonra jantlarımda hâlâ kir var — neden?,Bu solüsyon demir partiküllerini çıkarmak için tasarlanmıştır — mükemmel sonuç için jant yıkama prosedürüne devam etmeniz gerekir.
Q2M-PPFMR500M,Üzerine ek kaplama uygulayabilir miyim?,Hayır.
_BRAND:gyeon:q2m_general,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-CRYA250M,Q²M Cure REDEFINED çizgi izi bıraktı — neden?,Ürünün aşırı kullanımı high spot oluşumuna yol açar — ilgili paneli yıkayıp yeniden uygulayın.
Q2M-CMR500M,Üzerine ek kaplama uygulayabilir miyim?,Hayır.
_BRAND:gyeon:q2m_general,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
Q2M-WCYA4000M,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır."
